File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Platform	Controlled by	File Status	Restricted	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF000NXW	fastq	reads	ENCSR000BQL	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				NFATC1-human	DNA		see document	see document		False	2012-02-29	ENCODE				2	1	36		single-ended				1537635698	Richard Myers, HAIB	c5c0b75d1b400ac5ecf1f31a4a528844		https://www.encodeproject.org/files/ENCFF000NXW/@@download/ENCFF000NXW.fastq.gz		Illumina Genome Analyzer IIx	/files/ENCFF000ODV/	released		low read length, inconsistent platforms	biological replicates with identical biosample		
ENCFF000NYB	fastq	reads	ENCSR000BQL	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				NFATC1-human	DNA		see document	see document		False	2012-02-29	ENCODE				1	1	36		single-ended				1799863527	Richard Myers, HAIB	12757dc74251a44922d836a50f5ea382		https://www.encodeproject.org/files/ENCFF000NYB/@@download/ENCFF000NYB.fastq.gz		Illumina Genome Analyzer IIx	/files/ENCFF000ODV/	released		low read length, inconsistent platforms	biological replicates with identical biosample		
ENCFF001TXO	bed broadPeak	peaks	ENCSR000BQL	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				NFATC1-human	DNA		see document	see document		False	2012-02-29	ENCODE				1	1							329953	Richard Myers, HAIB	647e9072151aec4f235e617c86835b73		https://www.encodeproject.org/files/ENCFF001TXO/@@download/ENCFF001TXO.bed.gz	hg19			archived		low read length, inconsistent platforms	biological replicates with identical biosample, missing derived_from		
ENCFF001TXP	bed broadPeak	peaks	ENCSR000BQL	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				NFATC1-human	DNA		see document	see document		False	2012-02-29	ENCODE				2	1							359974	Richard Myers, HAIB	28e17e60df32b13264ab6d21de9e8b10		https://www.encodeproject.org/files/ENCFF001TXP/@@download/ENCFF001TXP.bed.gz	hg19			archived		low read length, inconsistent platforms	biological replicates with identical biosample, missing derived_from		
ENCFF002CHF	bed narrowPeak	optimal idr thresholded peaks	ENCSR000BQL	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				NFATC1-human	DNA		see document	see document		False	2012-02-29	ENCODE												234700	ENCODE Consortium Analysis Working Group	e86ad868e90ad5be56aa38b8f5cd3ab1		https://www.encodeproject.org/files/ENCFF002CHF/@@download/ENCFF002CHF.bed.gz	hg19			archived		low read length, inconsistent platforms	biological replicates with identical biosample, missing derived_from		
ENCFF873PNY	bigBed narrowPeak	optimal idr thresholded peaks	ENCSR000BQL	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				NFATC1-human	DNA		see document	see document		False	2012-02-29	ENCODE											ENCFF002CHF	533481	ENCODE Consortium	ec8f10f55c255466af71f1c29998bdf8		https://www.encodeproject.org/files/ENCFF873PNY/@@download/ENCFF873PNY.bigBed	hg19			archived		low read length, inconsistent platforms	biological replicates with identical biosample		
ENCFF922QNO	bam	unfiltered alignments	ENCSR000BQL	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				NFATC1-human	DNA		see document	see document		False	2012-02-29	ENCODE				2			36				ENCFF000NXW, ENCFF643CGH	1670764871	ENCODE Processing Pipeline	444d9209cad2323cc854c2f7648b6141		https://www.encodeproject.org/files/ENCFF922QNO/@@download/ENCFF922QNO.bam	GRCh38			released		low read length, inconsistent platforms	biological replicates with identical biosample		
ENCFF983YCI	bam	alignments	ENCSR000BQL	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				NFATC1-human	DNA		see document	see document		False	2012-02-29	ENCODE				2			36				ENCFF000NXW, ENCFF643CGH	1016241355	ENCODE Processing Pipeline	2430c20788da57425b0d39fe6b214da6		https://www.encodeproject.org/files/ENCFF983YCI/@@download/ENCFF983YCI.bam	GRCh38			released		low read length, inconsistent platforms	biological replicates with identical biosample		
ENCFF207QTV	bam	alignments	ENCSR000BQL	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				NFATC1-human	DNA		see document	see document		False	2012-02-29	ENCODE				1			36				ENCFF000NYB, ENCFF643CGH	1171354888	ENCODE Processing Pipeline	972d699532b32b05425ab4c48a1393ab		https://www.encodeproject.org/files/ENCFF207QTV/@@download/ENCFF207QTV.bam	GRCh38			released		low read length, inconsistent platforms	biological replicates with identical biosample		
ENCFF414CDS	bam	unfiltered alignments	ENCSR000BQL	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				NFATC1-human	DNA		see document	see document		False	2012-02-29	ENCODE				1			36				ENCFF000NYB, ENCFF643CGH	1935414200	ENCODE Processing Pipeline	797114f45d8b95db32b87309578ec7dd		https://www.encodeproject.org/files/ENCFF414CDS/@@download/ENCFF414CDS.bam	GRCh38			released		low read length, inconsistent platforms	biological replicates with identical biosample		
ENCFF224MHM	bam	unfiltered alignments	ENCSR000BQL	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				NFATC1-human	DNA		see document	see document		False	2012-02-29	ENCODE				2			36				ENCFF000NXW, ENCFF807MUK	1670191507	ENCODE Processing Pipeline	3fda2c8563235a278cb5b9ce9f636311		https://www.encodeproject.org/files/ENCFF224MHM/@@download/ENCFF224MHM.bam	hg19			released		low read length, inconsistent platforms	biological replicates with identical biosample		
ENCFF214RUL	bam	alignments	ENCSR000BQL	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				NFATC1-human	DNA		see document	see document		False	2012-02-29	ENCODE				2			36				ENCFF000NXW, ENCFF807MUK	1009716777	ENCODE Processing Pipeline	17cc91e4ed261e46815cf9cd818e46b9		https://www.encodeproject.org/files/ENCFF214RUL/@@download/ENCFF214RUL.bam	hg19			released		low read length, inconsistent platforms	biological replicates with identical biosample		
ENCFF991DJH	bam	unfiltered alignments	ENCSR000BQL	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				NFATC1-human	DNA		see document	see document		False	2012-02-29	ENCODE				1			36				ENCFF000NYB, ENCFF807MUK	1934516312	ENCODE Processing Pipeline	f67020b6d8941941893528626e8b9d54		https://www.encodeproject.org/files/ENCFF991DJH/@@download/ENCFF991DJH.bam	hg19			released		low read length, inconsistent platforms	biological replicates with identical biosample		
ENCFF867LOD	bam	alignments	ENCSR000BQL	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				NFATC1-human	DNA		see document	see document		False	2012-02-29	ENCODE				1			36				ENCFF000NYB, ENCFF807MUK	1164055608	ENCODE Processing Pipeline	300ab185e0711db6216286eece31479d		https://www.encodeproject.org/files/ENCFF867LOD/@@download/ENCFF867LOD.bam	hg19			released		low read length, inconsistent platforms	biological replicates with identical biosample		
ENCFF513WJY	bigWig	signal p-value	ENCSR000BQL	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				NFATC1-human	DNA		see document	see document		False	2012-02-29	ENCODE				1, 2							ENCFF207QTV, ENCFF537DAJ, ENCFF983YCI	840000071	ENCODE Processing Pipeline	f023e211a21c22574b8301e59d7c0d9a		https://www.encodeproject.org/files/ENCFF513WJY/@@download/ENCFF513WJY.bigWig	GRCh38			released		low read length, inconsistent platforms	biological replicates with identical biosample		
ENCFF599BQZ	bigWig	signal p-value	ENCSR000BQL	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				NFATC1-human	DNA		see document	see document		False	2012-02-29	ENCODE				2							ENCFF537DAJ, ENCFF983YCI	649705642	ENCODE Processing Pipeline	3907bd4253beafbd3c1a47186ee84a75		https://www.encodeproject.org/files/ENCFF599BQZ/@@download/ENCFF599BQZ.bigWig	GRCh38			released		low read length, inconsistent platforms	biological replicates with identical biosample		
ENCFF255XOJ	bigWig	fold change over control	ENCSR000BQL	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				NFATC1-human	DNA		see document	see document		False	2012-02-29	ENCODE				2							ENCFF537DAJ, ENCFF983YCI	546590319	ENCODE Processing Pipeline	879afe4a423e4ccb75a73f70509d30b8		https://www.encodeproject.org/files/ENCFF255XOJ/@@download/ENCFF255XOJ.bigWig	GRCh38			released		low read length, inconsistent platforms	biological replicates with identical biosample		
ENCFF526YEF	bigWig	signal p-value	ENCSR000BQL	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				NFATC1-human	DNA		see document	see document		False	2012-02-29	ENCODE				1							ENCFF207QTV, ENCFF537DAJ	598205910	ENCODE Processing Pipeline	90a7430493e037f34e93cd846d13e0e3		https://www.encodeproject.org/files/ENCFF526YEF/@@download/ENCFF526YEF.bigWig	GRCh38			released		low read length, inconsistent platforms	biological replicates with identical biosample		
ENCFF564YOV	bigWig	fold change over control	ENCSR000BQL	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				NFATC1-human	DNA		see document	see document		False	2012-02-29	ENCODE				1, 2							ENCFF207QTV, ENCFF537DAJ, ENCFF983YCI	930211762	ENCODE Processing Pipeline	a897b53920cd4c6a97ee35eaa7304fa4		https://www.encodeproject.org/files/ENCFF564YOV/@@download/ENCFF564YOV.bigWig	GRCh38			released		low read length, inconsistent platforms	biological replicates with identical biosample		
ENCFF478YBA	bed narrowPeak	peaks and background as input for IDR	ENCSR000BQL	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				NFATC1-human	DNA		see document	see document		False	2012-02-29	ENCODE				1							ENCFF207QTV, ENCFF537DAJ	6792504	ENCODE Processing Pipeline	63f519c2c22d0909a9d08c187b776da3		https://www.encodeproject.org/files/ENCFF478YBA/@@download/ENCFF478YBA.bed.gz	GRCh38			released		low read length, inconsistent platforms	biological replicates with identical biosample		
ENCFF370SOF	bed narrowPeak	peaks and background as input for IDR	ENCSR000BQL	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				NFATC1-human	DNA		see document	see document		False	2012-02-29	ENCODE				1, 2							ENCFF207QTV, ENCFF537DAJ, ENCFF983YCI	7127201	ENCODE Processing Pipeline	aa9585c6eb71c02edb3287e5ab6abd30		https://www.encodeproject.org/files/ENCFF370SOF/@@download/ENCFF370SOF.bed.gz	GRCh38			released		low read length, inconsistent platforms	biological replicates with identical biosample		
ENCFF450EDU	bed narrowPeak	conservative idr thresholded peaks	ENCSR000BQL	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				NFATC1-human	DNA		see document	see document		False	2012-02-29	ENCODE				1, 2							ENCFF370SOF, ENCFF419RSJ, ENCFF478YBA, ENCFF755GLO	238769	ENCODE Processing Pipeline	d06509918f86269cddec7c4b00468033		https://www.encodeproject.org/files/ENCFF450EDU/@@download/ENCFF450EDU.bed.gz	GRCh38			released		low read length, inconsistent platforms	biological replicates with identical biosample		
ENCFF108NRH	bigBed narrowPeak	optimal idr thresholded peaks	ENCSR000BQL	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				NFATC1-human	DNA		see document	see document		False	2012-02-29	ENCODE				1, 2							ENCFF138ZBJ	556891	ENCODE Processing Pipeline	7ac64a34d2b55c11668d5e406af6fff3		https://www.encodeproject.org/files/ENCFF108NRH/@@download/ENCFF108NRH.bigBed	GRCh38			released		low read length, inconsistent platforms	biological replicates with identical biosample		
ENCFF025EHI	bigWig	fold change over control	ENCSR000BQL	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				NFATC1-human	DNA		see document	see document		False	2012-02-29	ENCODE				1							ENCFF207QTV, ENCFF537DAJ	592070421	ENCODE Processing Pipeline	838191504c574c0b86a679d5f85cb520		https://www.encodeproject.org/files/ENCFF025EHI/@@download/ENCFF025EHI.bigWig	GRCh38			released		low read length, inconsistent platforms	biological replicates with identical biosample		
ENCFF599QSP	bigBed narrowPeak	peaks and background as input for IDR	ENCSR000BQL	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				NFATC1-human	DNA		see document	see document		False	2012-02-29	ENCODE				1							ENCFF478YBA	12740099	ENCODE Processing Pipeline	9ef9d61e4b8f206dd9791c5eeacf11b0		https://www.encodeproject.org/files/ENCFF599QSP/@@download/ENCFF599QSP.bigBed	GRCh38			released		low read length, inconsistent platforms	biological replicates with identical biosample		
ENCFF755GLO	bed narrowPeak	peaks and background as input for IDR	ENCSR000BQL	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				NFATC1-human	DNA		see document	see document		False	2012-02-29	ENCODE				2							ENCFF537DAJ, ENCFF983YCI	6873880	ENCODE Processing Pipeline	6aaf1b2667300cde29a940eec5779d2f		https://www.encodeproject.org/files/ENCFF755GLO/@@download/ENCFF755GLO.bed.gz	GRCh38			released		low read length, inconsistent platforms	biological replicates with identical biosample		
ENCFF703GDL	bigBed narrowPeak	peaks and background as input for IDR	ENCSR000BQL	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				NFATC1-human	DNA		see document	see document		False	2012-02-29	ENCODE				2							ENCFF755GLO	12396640	ENCODE Processing Pipeline	84f432bf012df13146cfd2998fc96f51		https://www.encodeproject.org/files/ENCFF703GDL/@@download/ENCFF703GDL.bigBed	GRCh38			released		low read length, inconsistent platforms	biological replicates with identical biosample		
ENCFF126PVU	bigBed narrowPeak	peaks and background as input for IDR	ENCSR000BQL	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				NFATC1-human	DNA		see document	see document		False	2012-02-29	ENCODE				1, 2							ENCFF370SOF	12444332	ENCODE Processing Pipeline	4568637ecc5577d68407cf073bd98698		https://www.encodeproject.org/files/ENCFF126PVU/@@download/ENCFF126PVU.bigBed	GRCh38			released		low read length, inconsistent platforms	biological replicates with identical biosample		
ENCFF362CDO	bigBed narrowPeak	conservative idr thresholded peaks	ENCSR000BQL	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				NFATC1-human	DNA		see document	see document		False	2012-02-29	ENCODE				1, 2							ENCFF450EDU	503070	ENCODE Processing Pipeline	4018fa8cd5aec1506f1da320229eb864		https://www.encodeproject.org/files/ENCFF362CDO/@@download/ENCFF362CDO.bigBed	GRCh38			released		low read length, inconsistent platforms	biological replicates with identical biosample		
ENCFF138ZBJ	bed narrowPeak	optimal idr thresholded peaks	ENCSR000BQL	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				NFATC1-human	DNA		see document	see document		False	2012-02-29	ENCODE				1, 2							ENCFF370SOF, ENCFF419RSJ, ENCFF478YBA, ENCFF755GLO	273181	ENCODE Processing Pipeline	6f202f1275baafd31b76d9db26cebdf0		https://www.encodeproject.org/files/ENCFF138ZBJ/@@download/ENCFF138ZBJ.bed.gz	GRCh38			released		low read length, inconsistent platforms	biological replicates with identical biosample		
ENCFF958GPJ	bigWig	signal p-value	ENCSR000BQL	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				NFATC1-human	DNA		see document	see document		False	2012-02-29	ENCODE				1							ENCFF508HCX, ENCFF867LOD	659222024	ENCODE Processing Pipeline	3cd8f20fc67762855a62b0bb0aa5e3c3		https://www.encodeproject.org/files/ENCFF958GPJ/@@download/ENCFF958GPJ.bigWig	hg19			released		low read length, inconsistent platforms	biological replicates with identical biosample		
ENCFF161UXI	bigWig	signal p-value	ENCSR000BQL	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				NFATC1-human	DNA		see document	see document		False	2012-02-29	ENCODE				2							ENCFF214RUL, ENCFF508HCX	608882653	ENCODE Processing Pipeline	528bd6acdf5a6a4fc59bffe6212abdb1		https://www.encodeproject.org/files/ENCFF161UXI/@@download/ENCFF161UXI.bigWig	hg19			released		low read length, inconsistent platforms	biological replicates with identical biosample		
ENCFF838ATU	bed narrowPeak	peaks and background as input for IDR	ENCSR000BQL	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				NFATC1-human	DNA		see document	see document		False	2012-02-29	ENCODE				1							ENCFF508HCX, ENCFF867LOD	6851894	ENCODE Processing Pipeline	5c5595269451619d2c31fc7ccea14596		https://www.encodeproject.org/files/ENCFF838ATU/@@download/ENCFF838ATU.bed.gz	hg19			released		low read length, inconsistent platforms	biological replicates with identical biosample		
ENCFF912NOF	bigWig	fold change over control	ENCSR000BQL	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				NFATC1-human	DNA		see document	see document		False	2012-02-29	ENCODE				1							ENCFF508HCX, ENCFF867LOD	591922419	ENCODE Processing Pipeline	d1f295c7716ab7923fa6170dd654acaa		https://www.encodeproject.org/files/ENCFF912NOF/@@download/ENCFF912NOF.bigWig	hg19			released		low read length, inconsistent platforms	biological replicates with identical biosample		
ENCFF186XBP	bed narrowPeak	peaks and background as input for IDR	ENCSR000BQL	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				NFATC1-human	DNA		see document	see document		False	2012-02-29	ENCODE				2							ENCFF214RUL, ENCFF508HCX	6878540	ENCODE Processing Pipeline	b0f0c9c1d715adb6e51447102a105876		https://www.encodeproject.org/files/ENCFF186XBP/@@download/ENCFF186XBP.bed.gz	hg19			released		low read length, inconsistent platforms	biological replicates with identical biosample		
ENCFF020JYN	bigBed narrowPeak	optimal idr thresholded peaks	ENCSR000BQL	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				NFATC1-human	DNA		see document	see document		False	2012-02-29	ENCODE				1, 2							ENCFF409QJU	569374	ENCODE Processing Pipeline	00a3bf3407835e79d650aae9152e1463		https://www.encodeproject.org/files/ENCFF020JYN/@@download/ENCFF020JYN.bigBed	hg19			released		low read length, inconsistent platforms	biological replicates with identical biosample		
ENCFF700CTW	bigWig	fold change over control	ENCSR000BQL	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				NFATC1-human	DNA		see document	see document		False	2012-02-29	ENCODE				2							ENCFF214RUL, ENCFF508HCX	539804378	ENCODE Processing Pipeline	a1bbc06685e4e0576e488bccd6a8273a		https://www.encodeproject.org/files/ENCFF700CTW/@@download/ENCFF700CTW.bigWig	hg19			released		low read length, inconsistent platforms	biological replicates with identical biosample		
ENCFF963CDS	bigWig	fold change over control	ENCSR000BQL	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				NFATC1-human	DNA		see document	see document		False	2012-02-29	ENCODE				1, 2							ENCFF214RUL, ENCFF508HCX, ENCFF867LOD	919766356	ENCODE Processing Pipeline	beaa42f0b87b930a7ea9ed48a27f8319		https://www.encodeproject.org/files/ENCFF963CDS/@@download/ENCFF963CDS.bigWig	hg19			released		low read length, inconsistent platforms	biological replicates with identical biosample		
ENCFF065IKP	bigWig	signal p-value	ENCSR000BQL	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				NFATC1-human	DNA		see document	see document		False	2012-02-29	ENCODE				1, 2							ENCFF214RUL, ENCFF508HCX, ENCFF867LOD	834842270	ENCODE Processing Pipeline	348ca79985af98d82a4d7fb56ecbd2fe		https://www.encodeproject.org/files/ENCFF065IKP/@@download/ENCFF065IKP.bigWig	hg19			released		low read length, inconsistent platforms	biological replicates with identical biosample		
ENCFF948UJN	bed narrowPeak	peaks and background as input for IDR	ENCSR000BQL	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				NFATC1-human	DNA		see document	see document		False	2012-02-29	ENCODE				1, 2							ENCFF214RUL, ENCFF508HCX, ENCFF867LOD	7132463	ENCODE Processing Pipeline	e057f3189951372692545957c14413ee		https://www.encodeproject.org/files/ENCFF948UJN/@@download/ENCFF948UJN.bed.gz	hg19			released		low read length, inconsistent platforms	biological replicates with identical biosample		
ENCFF567DZT	bigBed narrowPeak	peaks and background as input for IDR	ENCSR000BQL	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				NFATC1-human	DNA		see document	see document		False	2012-02-29	ENCODE				1							ENCFF838ATU	12814998	ENCODE Processing Pipeline	e892e9c5d04d41c1b60a50ef6f599576		https://www.encodeproject.org/files/ENCFF567DZT/@@download/ENCFF567DZT.bigBed	hg19			released		low read length, inconsistent platforms	biological replicates with identical biosample		
ENCFF714DUT	bigBed narrowPeak	peaks and background as input for IDR	ENCSR000BQL	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				NFATC1-human	DNA		see document	see document		False	2012-02-29	ENCODE				2							ENCFF186XBP	12425122	ENCODE Processing Pipeline	db18177cd4c8e1c182138e2ca6f23938		https://www.encodeproject.org/files/ENCFF714DUT/@@download/ENCFF714DUT.bigBed	hg19			released		low read length, inconsistent platforms	biological replicates with identical biosample		
