ATF2	ELF1	ETV6	IKZF1	IKZF2	IRF3	IRF5	NFATC1	NR2F1	PAX8	PKNOX1	RUNX3	STAT1	STAT5A	TCF12
DOCK1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLRN3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
PTPRE	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
MKI67	0	3	0	2	2	1	0	0	1	0	0	2	0	0	0
MGMT	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0
GLRX3	1	2	0	2	1	1	0	0	3	0	5	7	0	1	1
BNIP3	0	2	0	0	0	0	0	0	2	0	0	1	0	0	0
DPYSL4	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0
STK32C	1	3	0	2	1	1	0	1	1	0	3	3	1	1	0
LRRC27	1	3	0	2	1	1	0	1	1	0	3	3	1	1	0
PWWP2B	0	2	0	3	1	0	0	4	3	0	1	0	0	1	1
C10orf91	0	3	0	3	2	0	0	4	5	0	1	1	0	1	3
INPP5A	5	4	3	6	5	0	0	3	7	0	3	9	1	2	5
NKX6-2	0	0	0	0	0	0	0	2	0	0	0	1	0	2	0
KNDC1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0
UTF1	3	3	1	7	5	0	0	2	3	0	1	3	0	1	1
VENTX	3	3	1	7	5	0	0	1	3	0	1	3	0	1	1
ADAM8	3	4	1	7	5	0	0	1	4	0	1	6	1	1	2
ZNF511	3	5	1	6	4	0	0	1	6	0	1	6	1	3	2
TUBGCP2	3	4	1	6	4	0	0	1	6	0	1	6	1	3	2
CALY	1	3	0	3	3	0	1	0	8	0	0	5	1	2	2
PRAP1	3	5	2	9	7	0	4	1	10	0	1	7	2	3	4
FUOM	4	5	2	11	7	0	4	1	10	0	1	8	2	3	4
ECHS1	4	4	2	11	7	0	4	2	9	0	1	5	1	3	3
PAOX	4	4	2	11	7	0	4	2	9	0	1	5	1	3	3
MTG1	4	4	2	11	7	0	4	2	9	0	1	5	1	3	3
SYCE1	0	1	0	0	0	0	0	0	2	0	0	1	0	0	0
BET1L	3	4	0	6	4	1	2	2	8	0	8	8	5	3	4
RIC8A	3	4	0	6	4	1	2	2	8	0	8	9	5	3	4
SIRT3	4	6	1	8	6	1	2	4	10	4	11	11	5	5	6
PSMD13	4	6	1	8	6	1	2	4	10	4	11	11	5	5	6
ATHL1	3	7	4	14	9	1	2	2	9	4	5	11	0	2	4
IFITM2	5	9	5	18	11	1	1	2	10	4	7	14	0	2	3
IFITM1	5	9	5	18	11	1	1	1	10	4	6	14	0	1	3
IFITM3	4	7	4	16	9	1	1	0	8	0	4	12	0	0	2
PKP3	2	4	1	6	5	0	0	0	7	0	3	6	0	0	1
SIGIRR	0	4	0	3	4	0	0	0	9	0	2	5	1	0	1
ANO9	0	4	0	3	4	0	0	0	9	0	2	6	1	0	1
PTDSS2	0	4	0	3	4	0	0	1	8	0	2	6	1	1	1
RNH1	1	6	0	6	1	1	0	1	4	0	4	6	3	2	2
HRAS	1	9	0	6	1	4	1	1	11	0	5	7	4	2	5
LRRC56	1	9	0	6	1	4	1	1	11	0	5	7	4	2	5
RASSF7	1	7	0	1	1	4	1	0	9	0	3	5	3	0	5
PHRF1	1	7	1	2	4	4	1	2	7	0	6	5	2	2	4
IRF7	0	3	1	2	4	3	0	2	5	0	5	5	1	2	2
CDHR5	0	2	1	2	4	2	0	2	2	0	5	5	1	2	1
TMEM80	0	5	1	2	0	1	0	0	5	0	6	7	1	2	0
DEAF1	0	5	1	2	0	1	0	0	5	0	6	7	1	2	0
EPS8L2	0	7	1	2	0	1	0	0	5	0	6	8	1	2	1
TALDO1	3	7	0	1	0	1	0	2	7	0	4	7	0	0	2
PDDC1	6	12	0	2	0	1	0	3	9	0	5	10	0	1	4
CEND1	6	13	0	4	1	1	0	3	10	0	5	10	0	1	4
SLC25A22	6	14	0	4	1	2	0	3	13	0	5	9	1	1	4
RPLP2	6	13	0	4	1	2	0	3	13	0	5	9	1	1	4
PNPLA2	4	13	0	4	1	2	0	1	13	0	5	9	1	1	4
CD151	4	12	0	4	1	1	0	1	11	0	5	9	1	1	3
POLR2L	4	12	0	4	1	1	0	1	10	0	5	8	1	1	3
TSPAN4	4	12	0	4	1	1	0	1	10	0	5	8	1	1	3
CHID1	0	3	0	1	0	0	0	1	3	0	0	3	4	0	3
AP2A2	0	3	0	1	0	0	0	1	3	0	0	3	4	0	3
MUC6	1	0	0	3	1	0	0	1	1	0	0	4	0	1	0
MUC2	0	0	0	2	1	0	0	2	0	0	0	1	0	0	0
MUC5AC	0	0	0	3	3	0	0	1	0	0	0	1	0	0	0
TOLLIP	0	3	0	1	0	0	1	0	1	0	2	2	0	0	1
BRSK2	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0
DUSP8	2	2	2	1	2	0	0	0	2	1	1	1	0	0	1
IFITM10	0	1	0	0	0	0	0	2	2	0	0	2	0	0	1
CTSD	0	1	0	0	0	0	0	2	2	0	0	0	0	0	1
SYT8	6	2	4	6	4	0	0	2	8	0	1	8	0	2	4
TNNI2	6	2	4	6	4	0	0	2	8	0	1	8	0	2	4
LSP1	8	2	4	6	4	0	0	3	8	0	1	9	0	4	4
TNNT3	4	2	0	0	0	0	0	2	3	0	0	5	1	8	0
MRPL23	2	2	0	0	0	0	0	1	3	0	0	3	1	6	0
IGF2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ASCL2	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0
C11orf21	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0
TSPAN32	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0
CD81	1	3	1	5	1	0	0	2	3	0	1	4	1	1	1
TSSC4	1	3	1	5	1	0	0	2	3	0	1	5	1	1	1
KCNQ1	1	1	1	1	0	0	0	1	1	0	1	3	1	1	0
CDKN1C	1	4	0	1	0	0	0	0	3	0	2	5	0	0	1
SLC22A18	2	4	0	1	0	0	0	0	3	0	3	5	0	0	1
SLC22A18AS	2	4	0	1	0	0	0	0	3	0	3	5	0	0	1
PHLDA2	2	3	0	0	0	0	0	0	2	0	2	4	0	0	0
NAP1L4	2	3	2	3	2	1	1	1	3	0	1	5	1	1	0
CARS	1	5	4	3	3	0	0	2	2	0	4	6	0	1	1
OSBPL5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MRGPRE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF195	1	2	0	1	1	1	0	2	2	0	1	2	1	2	0
ART5	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
PGAP2	10	7	3	8	7	1	0	2	5	0	2	9	2	4	1
NUP98	10	7	3	8	7	1	0	2	5	0	2	9	2	4	1
RHOG	11	16	3	13	12	1	0	2	11	0	6	19	3	4	1
STIM1	10	17	5	13	12	0	0	3	11	1	7	18	2	2	1
RRM1	2	1	1	2	1	1	0	0	1	1	1	2	1	2	0
TRIM21	0	1	0	2	0	0	0	0	1	0	1	0	0	0	0
TRIM68	0	2	1	4	1	1	0	0	0	0	1	2	0	0	0
OR51E2	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0
HBB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HBD	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0
HBG2	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0
HBE1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0
TRIM6	0	2	1	2	3	0	0	1	0	2	2	3	0	0	0
TRIM6-TRIM34	0	2	1	2	3	0	0	1	0	2	2	3	0	0	0
TRIM34	0	2	1	1	1	0	0	1	0	2	2	3	0	0	0
TRIM5	3	2	1	3	2	0	0	3	0	0	0	3	1	1	1
TRIM22	3	2	1	3	2	0	0	3	0	0	0	3	1	1	1
FAM160A2	0	3	0	3	3	1	0	0	0	0	0	3	1	0	0
PRKCDBP	0	1	1	2	1	0	0	0	0	0	1	2	0	0	0
SMPD1	1	3	2	3	3	1	0	0	4	0	1	6	0	0	1
APBB1	1	3	2	2	3	1	0	0	4	0	2	5	0	0	1
HPX	2	3	1	4	2	0	0	2	3	0	3	7	0	0	1
TRIM3	1	3	0	3	1	0	0	2	0	0	3	6	0	0	1
TIMM10B	1	3	0	3	1	0	0	2	0	0	3	7	0	0	1
ARFIP2	1	3	0	3	1	0	0	2	0	0	3	7	0	0	1
RRP8	3	5	0	8	5	0	0	1	5	0	3	9	0	1	1
ILK	3	5	0	8	5	0	0	1	5	0	3	9	0	1	1
TAF10	3	6	0	9	5	0	0	2	5	0	3	9	0	1	1
TPP1	3	6	0	10	6	0	0	2	5	0	5	10	0	1	1
DCHS1	2	6	0	10	6	0	0	3	4	0	5	10	1	2	1
MRPL17	0	3	0	5	3	0	0	2	2	0	4	5	1	2	0
ZNF215	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
ZNF214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RBMXL2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OLFML1	5	8	1	14	10	1	1	6	5	1	5	9	0	1	3
PPFIBP2	5	6	1	13	11	1	1	6	5	1	3	10	0	1	3
CYB5R2	1	1	0	1	1	0	0	2	3	0	3	2	0	2	0
NLRP10	1	1	0	1	1	1	0	0	1	0	1	1	1	1	0
EIF3F	1	1	0	1	1	1	0	0	1	0	1	2	1	1	0
RIC3	0	1	0	2	0	0	0	0	2	0	0	1	0	0	0
LMO1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
STK33	1	1	0	1	1	0	1	0	1	0	1	5	1	0	1
RPL27A	0	3	1	2	1	2	1	3	2	0	4	4	1	4	0
ST5	0	3	0	1	2	0	0	0	0	1	0	3	0	0	0
AKIP1	0	3	0	1	2	0	0	0	0	1	0	3	0	0	0
TMEM9B	2	1	0	0	1	0	0	0	2	1	1	4	1	0	1
NRIP3	2	1	0	0	1	0	0	0	2	0	1	3	1	0	1
SCUBE2	1	1	1	3	3	0	0	1	1	0	1	2	0	1	1
DENND5A	6	1	1	4	3	0	1	0	5	0	1	10	1	0	1
TMEM41B	4	2	1	2	2	0	1	0	4	0	0	6	3	0	1
IPO7	3	2	0	3	2	0	0	0	2	0	1	5	3	1	0
ZNF143	4	1	2	3	3	1	0	1	3	1	3	8	0	0	2
WEE1	6	5	1	8	8	1	0	4	5	1	2	13	0	1	1
SWAP70	5	1	0	9	8	0	0	1	4	2	1	12	0	0	1
SBF2	6	0	1	7	6	0	1	2	6	0	2	6	0	1	0
ADM	6	0	1	7	6	0	1	2	6	0	2	6	0	1	0
AMPD3	4	1	5	7	5	0	0	1	4	0	2	9	0	1	2
MTRNR2L8	1	2	4	4	2	0	0	1	3	0	2	5	0	0	1
RNF141	1	1	1	1	1	0	0	1	2	0	1	2	0	0	0
LYVE1	1	1	1	1	1	0	0	1	2	0	1	3	0	0	0
MRVI1	1	0	0	2	2	0	0	0	3	0	2	10	0	0	0
CTR9	1	2	0	4	3	0	0	0	5	0	2	8	2	2	0
EIF4G2	1	3	1	5	3	2	0	2	4	0	3	5	1	5	0
GALNT18	0	2	0	2	0	2	0	0	1	0	1	0	0	0	1
USP47	2	4	1	4	3	0	0	1	1	0	2	4	0	2	0
DKK3	1	0	0	0	1	0	0	0	0	0	0	3	0	0	0
MICAL2	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0
MICALCL	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
PARVA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TEAD1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ARNTL	1	6	0	7	3	1	0	0	7	0	4	2	0	1	3
BTBD10	1	2	0	1	2	1	1	1	0	0	2	1	1	0	0
FAR1	0	2	0	7	4	1	0	0	3	0	2	2	0	0	1
RRAS2	0	2	0	7	6	0	0	0	3	0	1	11	1	0	1
COPB1	5	2	2	5	3	1	0	2	1	1	1	5	0	0	0
PSMA1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PDE3B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CYP2R1	2	0	3	0	0	0	0	0	1	0	2	3	0	1	0
CALCA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
INSC	1	0	1	5	2	0	0	0	0	0	0	2	0	0	0
SOX6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C11orf58	1	1	0	2	0	0	0	1	1	2	2	1	0	1	0
PLEKHA7	1	2	0	2	1	0	0	0	0	0	1	2	0	0	0
RPS13	1	1	1	2	2	0	0	1	0	1	1	1	0	0	0
PIK3C2A	3	2	1	3	1	0	0	1	5	0	2	5	0	3	0
NUCB2	5	1	2	5	3	1	0	3	4	0	3	8	2	4	0
ABCC8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
USH1C	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
MYOD1	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0
KCNC1	0	0	0	0	0	0	0	0	1	0	1	2	0	0	0
SERGEF	0	1	0	0	0	0	0	0	3	0	2	2	0	0	0
SAAL1	2	2	0	2	0	0	0	0	2	0	0	2	0	0	1
MRGPRX3	2	2	0	2	0	0	0	0	1	0	0	1	0	0	1
SAA2	0	5	3	5	6	0	0	0	2	0	1	4	0	0	1
SAA1	1	5	3	7	8	0	0	0	2	0	1	5	0	0	1
HPS5	3	4	2	5	6	1	0	0	2	0	3	4	1	2	1
GTF2H1	3	4	2	5	6	1	0	0	2	0	3	4	1	2	1
LDHA	2	3	1	3	2	0	0	0	3	0	1	5	0	3	0
LDHC	2	3	1	3	2	0	0	0	3	0	1	5	0	3	0
LDHAL6A	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
TSG101	2	1	2	1	1	0	0	1	1	0	1	2	1	1	0
UEVLD	2	3	1	2	1	0	0	3	0	0	1	5	0	1	1
SPTY2D1	2	4	1	2	1	0	0	3	0	0	1	5	0	1	1
TMEM86A	0	2	0	2	0	0	0	0	2	0	1	2	0	0	0
PTPN5	4	2	4	6	4	1	0	1	4	0	2	3	0	0	3
MRGPRX2	1	1	0	1	1	0	0	0	0	0	0	1	0	0	0
ZDHHC13	1	2	0	3	3	1	0	0	3	0	1	3	0	0	0
E2F8	0	1	0	1	0	0	0	0	2	0	4	1	0	0	0
NAV2	2	0	1	1	0	0	0	0	1	0	1	6	0	0	1
DBX1	0	0	0	0	1	0	0	0	0	0	0	2	0	0	1
HTATIP2	1	3	0	1	1	0	0	0	2	0	0	2	2	0	0
PRMT3	1	3	0	1	1	0	0	0	2	0	0	2	2	0	0
ANO5	0	3	1	5	3	0	0	0	4	0	0	4	0	0	0
SLC17A6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
FANCF	2	4	0	7	3	1	0	0	5	0	1	6	0	0	1
GAS2	4	5	0	10	3	1	0	1	5	0	1	6	0	0	1
SVIP	2	3	1	4	1	0	0	1	2	0	1	7	0	3	1
MUC15	0	1	0	2	0	0	0	0	3	0	0	0	0	0	0
FIBIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BBOX1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC34	2	1	0	1	1	0	0	0	1	0	1	3	0	0	0
LGR4	1	1	0	1	1	0	1	0	0	0	2	2	0	1	0
LIN7C	1	1	0	1	1	0	1	0	0	0	1	2	0	1	0
BDNF	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
KIF18A	2	2	0	1	2	1	0	0	2	0	1	2	0	1	0
METTL15	2	2	0	1	2	1	0	0	2	0	1	2	0	1	0
KCNA4	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ARL14EP	3	1	4	8	5	1	0	3	5	0	2	6	0	1	1
MPPED2	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
DCDC1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0
DNAJC24	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0
IMMP1L	1	2	0	0	0	1	0	0	0	0	1	2	0	0	0
ELP4	1	2	0	0	0	1	0	0	0	0	1	2	0	0	0
PAX6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
RCN1	3	3	1	8	5	0	0	1	3	0	3	8	0	1	2
WT1	0	1	0	1	2	0	0	0	0	0	0	2	0	0	0
EIF3M	1	2	0	0	0	0	0	1	1	0	0	3	0	0	0
PRRG4	2	2	0	3	2	0	0	0	2	0	1	2	0	0	0
QSER1	3	1	0	3	3	0	0	0	3	0	5	2	0	3	0
DEPDC7	1	3	2	7	6	0	0	1	5	1	2	5	0	0	1
TCP11L1	1	3	2	7	6	0	0	1	5	1	2	5	0	0	1
CSTF3	1	1	0	1	1	0	0	0	0	0	1	1	1	0	0
HIPK3	0	2	0	1	3	1	0	0	2	0	0	1	0	0	0
CD59	4	1	0	7	3	0	0	0	2	0	2	10	0	0	1
FBXO3	3	1	0	5	2	0	0	0	1	0	1	5	0	0	1
LMO2	3	1	2	4	4	0	1	2	0	0	2	8	0	2	0
CAPRIN1	1	4	1	0	0	1	1	0	1	0	0	3	2	0	1
NAT10	5	2	1	4	2	0	0	1	1	1	0	4	0	2	0
ABTB2	2	2	0	2	1	1	0	1	2	0	3	5	0	0	0
CAT	2	3	0	2	1	1	1	0	1	0	2	5	0	0	0
ELF5	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0
EHF	4	3	3	5	4	0	0	1	2	0	1	7	0	2	0
PDHX	1	1	0	1	1	0	1	0	1	1	2	1	0	2	0
APIP	1	1	0	1	1	0	1	0	1	1	2	1	0	2	0
CD44	12	5	8	10	13	0	1	8	5	0	3	20	0	5	6
SLC1A2	1	0	1	1	1	0	0	1	1	0	2	3	0	0	0
PAMR1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJX1	0	2	1	2	1	0	0	0	1	0	3	1	1	2	1
TRIM44	0	2	1	2	1	0	0	0	1	0	2	1	1	2	1
LDLRAD3	1	1	2	3	3	0	0	0	5	0	0	8	0	0	0
COMMD9	1	1	0	2	1	1	0	1	2	0	2	3	1	0	3
PRR5L	1	1	0	2	1	1	0	1	2	0	2	3	1	0	3
TRAF6	2	3	0	1	0	0	0	0	1	0	2	3	1	1	0
C11orf74	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0
RAG2	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0
LRRC4C	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
API5	2	2	0	1	0	0	0	1	1	0	2	3	0	1	0
TTC17	2	2	0	2	0	0	0	1	1	0	2	3	0	1	0
HSD17B12	1	3	0	3	3	2	0	1	1	0	2	2	1	2	0
ALKBH3	2	3	1	1	1	1	0	2	3	0	3	3	1	3	1
ACCS	0	5	2	1	2	0	1	1	0	0	3	2	2	0	0
EXT2	0	5	2	1	2	0	1	1	0	0	3	2	2	0	0
ALX4	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
CD82	7	11	6	18	10	0	0	8	11	0	5	12	0	3	6
TSPAN18	1	2	0	1	1	0	0	0	1	0	1	2	0	0	0
TP53I11	0	0	0	0	0	0	0	1	0	0	1	2	0	0	0
CHST1	0	0	0	2	1	0	0	0	1	0	0	2	0	0	0
SLC35C1	1	7	0	8	5	1	0	0	2	0	5	3	0	0	1
CRY2	1	6	0	7	4	1	0	0	2	0	5	3	0	0	1
MAPK8IP1	2	6	1	5	3	0	0	1	5	0	8	5	0	1	2
C11orf94	1	3	1	2	2	0	0	1	4	0	4	3	0	1	1
PEX16	1	3	1	2	2	0	0	1	4	0	4	4	0	1	1
GYLTL1B	1	3	1	2	2	0	0	1	4	0	4	4	0	1	1
PHF21A	0	4	0	2	2	0	0	0	0	0	0	7	0	2	0
CREB3L1	0	0	0	7	2	0	1	0	4	0	8	8	0	0	0
DGKZ	1	5	0	4	2	0	1	0	4	0	4	9	0	0	1
MDK	1	6	0	3	1	0	0	0	2	0	1	4	0	0	1
AMBRA1	2	3	1	2	4	1	0	0	3	2	5	5	1	0	0
HARBI1	2	3	1	1	3	1	0	0	2	2	3	3	1	0	0
ATG13	2	3	1	1	3	1	0	0	2	2	3	3	1	0	0
ARHGAP1	1	2	1	1	1	1	0	1	1	1	2	1	1	2	0
ZNF408	1	2	1	1	1	1	0	1	1	1	2	1	1	2	0
CKAP5	1	1	0	0	0	1	0	0	1	0	0	2	0	0	1
LRP4	2	1	0	0	0	0	0	0	1	1	1	4	1	1	0
C11orf49	3	1	1	1	1	0	0	1	1	1	1	5	1	4	0
ARFGAP2	2	3	0	4	2	1	0	1	5	0	3	8	1	0	3
PACSIN3	1	3	0	4	2	1	0	1	5	0	3	7	1	0	3
DDB2	2	4	1	6	4	2	0	2	6	0	3	8	2	1	4
NR1H3	3	5	1	7	4	1	0	2	6	0	3	9	1	1	3
ACP2	3	5	1	7	4	1	0	2	6	0	3	9	1	1	3
MADD	2	4	1	4	3	1	0	1	4	0	1	7	1	1	1
SPI1	5	6	2	13	5	0	1	8	9	0	2	14	2	5	2
SLC39A13	5	6	2	13	5	0	1	5	7	0	1	14	2	5	2
PSMC3	4	6	2	8	4	0	1	2	6	0	1	12	2	3	2
CELF1	3	5	1	4	3	1	0	2	4	0	4	7	2	1	1
NDUFS3	1	4	1	1	1	1	0	1	4	0	4	5	2	1	1
KBTBD4	1	4	1	1	1	1	0	1	4	0	4	5	2	1	1
C1QTNF4	1	5	1	1	1	1	0	1	5	1	4	8	2	1	2
MTCH2	0	2	0	0	1	0	0	0	1	1	0	5	0	0	1
AGBL2	1	1	0	2	1	0	0	0	1	0	0	1	2	0	0
FNBP4	2	2	0	0	0	1	0	1	1	1	1	2	1	1	0
NUP160	6	2	2	4	3	0	0	1	2	0	2	4	0	0	0
PTPRJ	4	2	5	5	4	0	0	5	2	0	4	12	0	4	0
FOLH1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
APLNR	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
TNKS1BP1	1	3	0	6	2	0	0	0	0	0	1	2	0	0	0
SSRP1	1	3	0	6	2	0	0	0	0	0	1	2	0	0	0
PRG3	3	4	3	10	6	0	0	2	3	0	4	3	0	3	2
PRG2	3	5	3	11	7	0	0	2	3	0	4	3	0	3	2
SLC43A3	3	5	3	12	10	0	0	2	3	0	4	5	0	3	2
RTN4RL2	2	5	2	12	11	0	0	2	2	0	3	6	0	3	1
SLC43A1	1	2	2	6	8	0	0	0	2	0	4	6	0	0	1
TIMM10	1	4	3	5	7	0	0	0	3	1	3	6	0	0	1
UBE2L6	1	3	2	2	3	0	0	0	1	1	3	4	0	0	1
SERPING1	0	2	1	1	2	0	0	0	1	1	1	3	0	0	0
YPEL4	2	4	0	4	3	1	0	0	2	0	3	4	1	0	0
CLP1	2	4	0	4	3	1	0	0	2	0	3	4	1	0	0
ZDHHC5	3	5	0	4	3	2	0	2	3	0	4	5	2	0	1
MED19	7	6	1	5	4	3	1	4	4	1	5	7	2	2	1
TMX2	7	6	1	5	4	3	1	4	4	1	5	7	2	2	1
C11orf31	5	3	1	7	4	2	1	4	2	1	3	7	1	2	1
CTNND1	7	6	2	10	7	2	2	5	2	1	4	8	1	3	2
LPXN	7	6	3	8	8	1	1	7	7	1	4	8	2	3	2
ZFP91	7	6	3	8	8	1	1	7	7	1	4	8	2	3	2
CNTF	8	6	4	9	9	1	1	9	9	1	6	7	2	3	4
GLYATL2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM111B	11	8	1	15	10	0	0	1	4	0	9	12	1	0	1
FAM111A	14	8	1	15	11	1	0	2	3	0	10	14	2	2	2
DTX4	16	9	5	20	14	1	0	8	7	0	10	18	2	7	3
MPEG1	10	5	5	14	11	1	0	7	7	0	5	15	1	6	3
OSBP	0	3	1	2	3	1	0	2	2	1	2	3	2	1	1
PATL1	1	2	0	2	2	0	0	1	1	0	2	3	0	2	0
STX3	0	2	1	0	0	0	0	0	1	0	0	1	0	0	0
MRPL16	1	1	1	2	1	0	1	0	1	0	1	2	1	0	0
TCN1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
MS4A3	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
MS4A2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
MS4A6A	4	1	3	12	6	0	0	2	9	0	1	9	1	1	2
MS4A4A	3	1	0	2	3	0	0	0	2	0	1	5	0	0	2
MS4A7	3	3	2	5	6	0	1	1	2	0	2	8	0	0	1
MS4A14	3	3	2	4	5	0	0	1	1	0	2	6	0	0	1
MS4A1	2	2	2	4	3	0	0	6	1	1	5	8	1	2	2
MS4A13	2	1	1	3	2	0	0	2	0	0	3	6	1	0	1
MS4A10	4	1	0	4	4	1	0	1	3	0	0	6	3	2	1
CCDC86	0	1	0	0	0	0	0	1	1	0	1	3	1	0	0
PTGDR2	0	1	0	3	1	0	0	1	1	0	1	3	1	0	0
PRPF19	8	6	6	8	7	0	1	5	9	0	7	11	1	3	0
TMEM109	8	6	6	8	7	0	1	5	9	0	7	11	1	3	0
TMEM132A	8	6	6	8	7	0	1	5	9	0	7	12	1	3	0
SLC15A3	8	6	7	6	7	0	1	5	9	0	7	13	1	3	0
CD6	2	2	4	2	4	0	0	0	4	0	5	8	0	0	0
CD5	6	2	4	8	7	0	1	3	2	0	6	13	1	1	1
VPS37C	4	3	3	8	4	2	1	1	2	0	3	11	2	0	1
VWCE	1	3	1	3	2	0	1	0	5	0	0	5	0	2	1
DDB1	4	5	2	7	7	0	0	2	10	1	3	9	0	4	4
TMEM138	4	5	3	6	7	0	0	3	9	1	3	9	0	5	4
CYB561A3	4	5	3	6	7	0	0	3	9	1	3	9	0	5	4
TMEM216	4	4	4	5	6	0	0	3	8	2	6	7	0	3	3
CPSF7	0	2	3	1	1	0	0	1	3	1	3	2	0	1	0
SDHAF2	0	2	3	1	1	0	0	1	3	1	3	2	0	1	0
PPP1R32	0	0	0	1	0	0	0	1	0	0	0	2	0	1	0
SYT7	0	1	0	0	0	0	0	1	1	0	1	2	1	0	0
DAGLA	0	2	0	1	1	0	0	0	0	0	1	2	0	0	1
MYRF	0	4	0	3	2	0	0	0	8	1	3	4	1	0	1
TMEM258	2	7	0	9	5	0	0	1	9	1	3	4	1	0	0
FEN1	2	7	0	9	5	0	0	1	9	1	3	4	1	0	0
FADS2	2	4	0	6	3	0	0	1	1	1	2	3	1	0	0
FADS1	2	4	0	6	3	0	0	1	1	1	2	3	1	0	0
FADS3	0	1	0	0	0	0	0	0	3	0	0	1	0	1	0
RAB3IL1	3	3	1	5	3	0	0	0	5	3	0	5	0	3	0
BEST1	3	2	1	6	4	0	0	0	2	3	1	5	0	3	0
FTH1	3	2	2	7	5	0	0	0	3	3	1	6	0	3	0
INCENP	0	2	2	0	0	1	0	0	1	0	2	2	0	0	1
SCGB1D2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASRGL1	0	2	0	2	1	0	0	0	0	0	1	1	1	0	0
SCGB1A1	0	1	0	3	2	0	0	0	0	0	1	2	0	0	0
AHNAK	6	9	3	16	12	2	0	4	7	1	6	9	5	5	1
EEF1G	8	13	4	18	14	2	0	5	10	2	10	14	5	8	1
TUT1	7	12	4	18	13	2	0	3	9	2	10	13	4	8	1
MTA2	7	13	4	14	10	2	0	4	10	2	11	14	4	8	1
ROM1	6	9	1	7	5	4	0	5	6	1	10	11	4	7	0
EML3	6	9	1	7	5	4	0	5	6	1	10	11	4	7	0
B3GAT3	8	10	1	9	5	4	0	7	10	1	9	14	5	8	0
GANAB	7	9	1	9	6	2	0	5	10	1	6	13	4	5	0
INTS5	6	7	1	7	6	2	0	5	9	1	5	10	4	3	0
METTL12	8	8	1	6	4	3	0	9	8	1	4	10	6	2	0
