tf	him	genes	status
CDC5L	k562_193	CDKN2AIP;FBXW7;FBXW7;C4orf26;CPZ	random
CDC5L	k562_193	CENPU;KIAA0922;FHDC1;CXCL1;DCAF16	random
CDC5L	k562_193	DCTD;MAP9;GUCY1A3;CXCL2;FAM184B	random
CDC5L	k562_193	ING2;MAP9;GUCY1B3;CXCL3;HS3ST1	random
CDC5L	k562_193	IRF2;NR3C2;LRAT;ENOPH1;HTRA3	random
CDC5L	k562_193	LRP2BP;SH3D19;LRBA;FAM47E;LCORL	random
CDC5L	k562_193	NEIL3;SLC10A7;LSM6;HNRNPD;LCORL	random
CDC5L	k562_193	RWDD4;SMAD1;MND1;HNRNPDL;NCAPG	random
CDC5L	k562_193	SPCS3;SMAD1;PLRG1;PAQR3;QDPR	random
CDC5L	k562_193	TRAPPC11;TIGD4;POU4F2;PF4;SLC2A9	random
CDC5L	k562_193	WDR17;TTC29;TMEM154;PRKG2;TAPT1	random
CDC5L	k562_193	WDR17;ZNF827;ZNF827;THAP6;ZNF518B	random
CDC5L	k562_205	ADSS;C1orf101;CEP170;SDCCAG8;COX20;EFCAB2;EXO1;FH;HNRNPU;KIF26B;KMO;NLRP3;OPN3;SLC35F3;TRIM58;ZNF695	real
CDC5L	k562_205	ARHGAP30;APOA2;CKS1B;ATP13A2;ARNT	random
CDC5L	k562_205	ATP1B1;ATF6;DPM3;CAPZB;BOLA1	random
CDC5L	k562_205	EFNA4;ATP1A4;DUSP23;CDA;EFNA3	random
CDC5L	k562_205	IGSF9;B4GALT3;EFNA3;CROCC;FAM189B	random
CDC5L	k562_205	KIAA0907;DEDD;FAM63A;HNRNPR;KIAA0907	random
CDC5L	k562_205	LAMTOR2;F5;FCGR2A;HP1BP3;NUF2	random
CDC5L	k562_205	LY9;FCER1G;GPR89B;HSPG2;PEAR1	random
CDC5L	k562_205	NUF2;HSPA6;ISG20L2;IFFO2;PIGM	random
CDC5L	k562_205	OLFML2B;LMX1A;LMNA;LUZP1;PKLR	random
CDC5L	k562_205	PMF1;NOS1AP;MLLT11;LZIC;RHBG	random
CDC5L	k562_205	RRNAD1;NUF2;MTX1;NECAP2;S100A4	random
CDC5L	k562_205	SDHC;POU2F1;RUSC1;PADI2;SELENBP1	random
CDC5L	k562_205	SLAMF1;SH2D1B;S100A3;RAP1GAP;SLAMF9	random
CDC5L	k562_205	SLC25A44;SPTA1;TUFT1;RCC2;THEM4	random
CDC5L	k562_205	SMG5;SUCO;UBE2Q1;RPL11;UBAP2L	random
CDC5L	k562_205	TSACC;TADA1;VPS72;ZBTB40;UBE2Q1	random
CDC5L	k562_217	APPBP2;CLTC;DHX40;GDPD1;HEATR6;PPM1D;PTRH2;VMP1;RNFT1;SMG8;USP32	real
CDC5L	k562_217	BAIAP2;ATP1B2;GID4;ARL16;FKBP10	random
CDC5L	k562_217	C17orf89;CD68;LLGL1;BAIAP2;FKBP10	random
CDC5L	k562_217	CCDC137;CHRNB1;PEMT;ENTHD2;KRT12	random
CDC5L	k562_217	ENDOV;CLDN7;PRPSAP2;MRPL12;KRT13	random
CDC5L	k562_217	ENDOV;EIF5A;PRPSAP2;NPB;KRT15	random
CDC5L	k562_217	HGS;FGF11;RAI1;NPLOC4;KRT19	random
CDC5L	k562_217	NPLOC4;MYH10;RASD1;OXLD1;SMARCE1	random
CDC5L	k562_217	PDE6G;PER1;RASD1;P4HB;TMEM99	random
CDC5L	k562_217	PPP1R27;TMEM88;SMCR8;RPTOR;TNS4	random
CDC5L	k562_217	SLC25A10;VAMP2;TOM1L2;RPTOR;TOP2A	random
CDC5L	k562_217	SLC38A10;YBX2;TRIM16L;SLC25A10;TOP2A	random
CDC5L	k562_259	ELF2;LSM6;NAA15;NDUFC1;RAB33B;SETD7;SLC10A7;SMAD1	real
CDC5L	k562_259	CHIC2;GABRA2;AIMP1;APBB2;CISD2	random
CDC5L	k562_259	ERVMER34-1;GABRA2;NFKB1;GABRA2;CXXC4	random
CDC5L	k562_259	KIT;PDS5A;PLA2G12A;GABRA2;DDIT4L	random
CDC5L	k562_259	LNX1;PHOX2B;RPL34;PDS5A;LAMTOR3	random
CDC5L	k562_259	RASL11B;RBM47;SEC24B;RPL9;LAMTOR3	random
CDC5L	k562_259	SLAIN2;TMEM156;SGMS2;TMEM156;PAPSS1	random
CDC5L	k562_259	TEC;TMEM156;SLC39A8;TMEM156;PAPSS1	random
CDC5L	k562_259	USP46;UGDH;SLC9B2;UGDH;PPA2	random
CDC5L	k562_366	ABHD16A;LY6G6F;AIF1;PRRC2A;APOM;BAG6;C6orf47;ATF6B;FKBPL;ATP6V1G2;DDX39B;NFKBIL1;C2;EHMT2;ZBTB12;C6orf48;CLIC1;MSH5;CSNK2B;GPANK1;DDAH2;C6orf25;DXO;HSPA1A;HSPA1L;HSPA1B;LSM2;LST1;LTB;LTA;NELFE;SKIV2L;NEU1;PPT2;STK19;TNF;TNXB;VARS;VWA7	real
CDC5L	k562_395	DSE;TSPYL4;FAM162B;FRK;HDAC2;HDDC2;HEY2;HINT3;KPNA5;NCOA7;NKAIN2;NT5DC1;RNF217;RWDD1;TPD52L1;TSPYL1;ZUFSP	real
CDC5L	k562_395	CCDC170;AIF1;ABHD16A;C6orf99;ACOT13	random
CDC5L	k562_395	DYNLT1;BAG6;B3GALT4;DACT2;BRPF3	random
CDC5L	k562_395	EZR;BTN3A2;DAXX;DYNLT1;C6orf62	random
CDC5L	k562_395	GTF2H5;C6orf48;EHMT2;GTF2H5;CDKN1A	random
CDC5L	k562_395	IGF2R;CCHCR1;FRS3;MAP3K4;DEF6	random
CDC5L	k562_395	MAP3K4;E2F3;GLTSCR1L;MRPL18;FLOT1	random
CDC5L	k562_395	PACRG;HIST1H1D;HLA-DMB;PACRG;HFE	random
CDC5L	k562_395	QKI;HIST1H2BF;HSPA1A;RSPH3;HIST1H2AC	random
CDC5L	k562_395	QKI;HIST1H2BG;MEA1;SERAC1;HIST1H2AJ	random
CDC5L	k562_395	RMND1;HIST1H2BH;MRPS18A;SFT2D1;HIST1H2BC	random
CDC5L	k562_395	RMND1;HIST1H2BL;OARD1;SOD2;HIST1H3G	random
CDC5L	k562_395	SNX9;HIST1H4E;POLR1C;SYNJ2;HIST1H4F	random
CDC5L	k562_395	SOD2;ID4;RGL2;THBS2;HLA-F	random
CDC5L	k562_395	SYTL3;MBOAT1;RING1;TMEM181;HSD17B8	random
CDC5L	k562_395	TMEM181;MRPS18B;SNRPC;TTLL2;NCR3	random
CDC5L	k562_395	TULP4;MSH5;TAP2;ZDHHC14;RPL10A	random
CDC5L	k562_395	WTAP;TRIM10;ZNF76;ZDHHC14;UHRF1BP1	random
CDC5L	k562_460	AEBP1;BLVRA;COA1;DBNL;IKZF1;MRPS24;POLD2;POLM;STK17A	real
CDC5L	k562_460	ABCB8;ABCB8;KDM7A;CPVL;ABCB8	random
CDC5L	k562_460	ABCF2;ABCF2;KIAA1549;FAM188B;ABCF2	random
CDC5L	k562_460	ACTR3B;ATP6V0E2;KLRG2;FKBP14;ATG9B	random
CDC5L	k562_460	GIMAP6;ATP6V0E2;LRGUK;GARS;CHPF2	random
CDC5L	k562_460	MNX1;C7orf13;LUC7L2;HERPUD2;GALNT11	random
CDC5L	k562_460	SMARCD3;GIMAP1;SLC37A3;PLEKHA8;GIMAP2	random
CDC5L	k562_460	TMEM176A;GIMAP6;SLC37A3;PRR15;GIMAP8	random
CDC5L	k562_460	WDR86;TMEM176A;TBXAS1;SCRN1;MNX1	random
CDC5L	k562_460	ZNF775;WDR86;TTC26;WIPF3;ZNF775	random
IKZF1	k562_1	ADAMTS7;AEN;AP3B2;ARRDC4;CIB2;CRABP1;CTSH;DNAJA4;ISL2;LINGO1;MORF4L1;NEO1;PRC1;RCCD1;TMED3;WDR61	real
IKZF1	k562_1	APH1B;CASC4;CDAN1;C15orf41;ABHD2	random
IKZF1	k562_1	FAM214A;DNAJC17;CILP;DTWD1;ACSBG1	random
IKZF1	k562_1	FAM81A;EID1;COPS2;GALK2;ADPGK	random
IKZF1	k562_1	GABPB1;HAUS2;HDC;GANC;ARID3B	random
IKZF1	k562_1	GATM;ITPKA;JMJD7-PLA2G4B;INO80;LRRC49	random
IKZF1	k562_1	GLCE;JMJD7;MAPKBP1;JMJD7-PLA2G4B;NRG4	random
IKZF1	k562_1	GTF2A2;LCMT2;MYO5A;KATNBL1;PDCD7	random
IKZF1	k562_1	MAP2K1;MFAP1;NDUFAF1;OIP5;PKM	random
IKZF1	k562_1	PAQR5;MYO5A;OIP5;RSL24D1;PPCDC	random
IKZF1	k562_1	PIGB;RAB8B;RAB11A;RYR3;PSTPIP1	random
IKZF1	k562_1	POLR2M;RMDN3;SERF2;TJP1;SNX22	random
IKZF1	k562_1	RPS27L;SLC27A2;SHF;TMEM62;ST20-MTHFS	random
IKZF1	k562_1	TIPIN;SPRED1;TRPM7;TTBK2;THAP10	random
IKZF1	k562_1	UACA;TMEM62;TTBK2;USP8;TIPIN	random
IKZF1	k562_1	USP3;TMOD2;VPS18;WDR76;TLE3	random
IKZF1	k562_1	VWA9;USP8;VPS18;ZNF770;ULK3	random
IKZF1	k562_2	CRABP2;ETV3;FCGR2A;GJA5;HSPA6;LENEP;PEAR1;S100A3	real
IKZF1	k562_2	CTSE;ASH1L;AGL;ARID4B;DHDDS	random
IKZF1	k562_2	FLVCR1;ATF6;COL11A1;CCSAP;EPB41	random
IKZF1	k562_2	HHAT;COPA;DPH5;CDC42BPA;FABP3	random
IKZF1	k562_2	KCTD3;IQGAP3;EXTL2;FH;MRPS15	random
IKZF1	k562_2	RNPEP;ISG20L2;F3;GALNT2;PHC2	random
IKZF1	k562_2	SOX13;LMX1A;GCLM;GUK1;S100PBP	random
IKZF1	k562_2	UBE2T;METTL18;SLC44A3;LYST;ZMPSTE24	random
IKZF1	k562_2	ZC3H11A;SYT11;VAV3;TBCE;ZNF684	random
IKZF1	k562_49	BMF;BUB1B;C15orf52;CCNDBP1;CHRNA7;DISP2;FSIP1;PAK6;SRP14;TUBGCP4;ZSCAN29	real
IKZF1	k562_49	C15orf61;ANPEP;ABHD17C;ARHGAP11A;ABHD17C	random
IKZF1	k562_49	CILP;AP3B2;ACSBG1;C15orf53;ABHD2	random
IKZF1	k562_49	DENND4A;FANCI;ADAMTS7;CASC5;CIB2	random
IKZF1	k562_49	FEM1B;HOMER2;CPEB1;CHP1;MESDC1	random
IKZF1	k562_49	PDCD7;IDH2;FAM103A1;GANC;MEX3B	random
IKZF1	k562_49	PLEKHO2;ISG20;HDGFRP3;MEIS2;MORF4L1	random
IKZF1	k562_49	RNF111;MCTP2;MESDC1;NUSAP1;ST20-MTHFS	random
IKZF1	k562_49	SNAPC5;SEMA4B;POLG;RAD51;STARD5	random
IKZF1	k562_49	TLE3;TICRR;ST20;RMDN3;TBC1D2B	random
IKZF1	k562_49	USP3;VPS33B;TM6SF1;UBR1;TMED3	random
IKZF1	k562_49	ZWILCH;WDR93;ZFAND6;WDR76;ZFAND6	random
IKZF1	k562_88	CXorf56;NDUFA1;RNF113A;NKAP;NKRF;PGRMC1;RPL39;SEPT6;SLC25A43;SLC25A5;SOWAHD;THOC2;UBE2A;UPF3B	real
IKZF1	k562_88	ARAF;CCDC120;CCDC120;CCDC22;GATA1	random
IKZF1	k562_88	CFP;FOXP3;CCDC22;CCNB3;GPKOW	random
IKZF1	k562_88	ELK1;GATA1;CCNB3;FAM156A;KCND1	random
IKZF1	k562_88	MAOB;GPKOW;GPKOW;GRIPAP1;PAGE4	random
IKZF1	k562_88	NDUFB11;KCND1;GRIPAP1;OTUD5;PIM2	random
IKZF1	k562_88	RBM10;PAGE1;KDM5C;PAGE1;PLP2	random
IKZF1	k562_88	SSX3;PIM2;PAGE1;PCSK1N;PPP1R3F	random
IKZF1	k562_88	SSX5;PLP2;PIM2;PQBP1;PQBP1	random
IKZF1	k562_88	SYN1;PPP1R3F;PLP2;PRICKLE3;PRAF2	random
IKZF1	k562_88	USP11;SLC35A2;PQBP1;SUV39H1;SLC35A2	random
IKZF1	k562_88	ZNF182;TFE3;SLC35A2;SYP;SYP	random
IKZF1	k562_88	ZNF41;TIMM17B;SYP;TFE3;TFE3	random
IKZF1	k562_88	ZNF630;TSPYL2;TFE3;TIMM17B;TSPYL2	random
IKZF1	k562_88	ZNF81;WDR45;TIMM17B;WDR13;WDR45	random
IKZF1	k562_235	C21orf58;PCNT;C2CD2;DIP2A;FAM207A;ITGB2;MCM3AP;YBEY;PRMT2;PTTG1IP;SPATC1L;UBE2G2	real
IKZF1	k562_235	AGPAT3;DONSON;ADARB1;ATP5O;AGPAT3	random
IKZF1	k562_235	C21orf2;GART;C21orf2;IFNAR1;C21orf33	random
IKZF1	k562_235	HSF2BP;IFNAR2;COL6A2;IL10RB;C21orf33	random
IKZF1	k562_235	LRRC3;IFNGR2;MX1;ITSN1;CBS	random
IKZF1	k562_235	PFKL;ITSN1;PFKL;PAXBP1;MX2	random
IKZF1	k562_235	RRP1;ITSN1;PKNOX1;RUNX1;PRDM15	random
IKZF1	k562_235	RSPH1;RWDD2B;PWP2;SLC5A3;PWP2	random
IKZF1	k562_235	SH3BGR;SOD1;RRP1B;SYNJ1;RRP1B	random
IKZF1	k562_235	SIK1;SON;TFF1;TMEM50B;SH3BGR	random
IKZF1	k562_235	U2AF1;TCP10L;TRAPPC10;TTC3;SLC37A1	random
IKZF1	k562_235	UBASH3A;TIAM1;TRPM2;URB1;U2AF1	random
IKZF1	k562_235	ZBTB21;TMEM50B;WDR4;URB1;UBASH3A	random
IKZF1	k562_323	ARL8A;ELF3;IPO9;KDM5B;LGR6;PHLDA3;PTPN7;RNPEP	real
IKZF1	k562_323	ATP8B2;EIF2B3;ADAM15;DFFA;CYB5RL	random
IKZF1	k562_323	HAX1;GPBP1L1;ADAR;DRAXIN;DHCR24	random
IKZF1	k562_323	IL6R;HPDL;AQP10;FBXO2;GLIS1	random
IKZF1	k562_323	SNAPIN;LURAP1;CRTC2;FBXO44;GLIS1	random
IKZF1	k562_323	TPM3;MUTYH;DENND4B;MTHFR;LRRC42	random
IKZF1	k562_323	UBAP2L;PTCH2;INTS3;MTOR;NDC1	random
IKZF1	k562_323	ZBTB7B;TMEM69;RAB13;SRM;TMEM59	random
IKZF1	k562_323	ZBTB7B;TOE1;TPM3;UBIAD1;TTC4	random
IKZF1	k562_338	C2CD2L;DPAGT1;DDX6;H2AFX;HINFP;HYOU1;MCAM;PHLDB1;RPS25;TRAPPC4;SLC37A4;VPS11	real
IKZF1	k562_338	BAD;ANO9;ANKRD13D;BANF1;ARL2	random
IKZF1	k562_338	COX8A;BET1L;ANKRD13D;C11orf68;ATG2A	random
IKZF1	k562_338	DNAJC4;BET1L;CORO1B;CCDC85B;BATF2	random
IKZF1	k562_338	FERMT3;CD151;GSTP1;CFL1;CDC42BPG	random
IKZF1	k562_338	MACROD1;IFITM2;NDUFV1;CNIH2;CDCA5	random
IKZF1	k562_338	NAA40;IFITM3;NUDT8;EFEMP2;EHD1	random
IKZF1	k562_338	NUDT22;PHRF1;PPP1CA;FAM89B;MAP4K2	random
IKZF1	k562_338	PLA2G16;PKP3;PTPRCAP;FIBP;NRXN2	random
IKZF1	k562_338	PRDX5;PSMD13;RAD9A;KAT5;PPP2R5B	random
IKZF1	k562_338	STIP1;PTDSS2;RPS6KB2;SART1;PYGM	random
IKZF1	k562_338	TEX40;RNH1;TBC1D10C;SF3B2;RPS6KA4	random
IKZF1	k562_338	VEGFB;SIRT3;UNC93B1;SIPA1;SF1	random
IKZF1	k562_379	ACTR3C;LRRC61;CASP2;TMEM139;CNTNAP2;EPHB6;GIMAP1;GIMAP2;GIMAP5;GIMAP6;GIMAP7;GIMAP8;TMEM176A;TMEM176B;TRPV5	real
IKZF1	k562_379	ABCF2;AOAH;AEBP1;ARL4A;ARL4A	random
IKZF1	k562_379	ATG9B;ELMO1;ANLN;C1GALT1;ARL4A	random
IKZF1	k562_379	EN2;H2AFV;BLVRA;C7orf26;CYTH3	random
IKZF1	k562_379	KRBA1;INHBA;C7orf25;ETV1;DAGLB	random
IKZF1	k562_379	MNX1;MRPS24;DBNL;ETV1;FAM220A	random
IKZF1	k562_379	NOM1;MYO1G;ELMO1;FAM220A;ICA1	random
IKZF1	k562_379	PAXIP1;NPC1L1;EPDR1;FAM220A;MIOS	random
IKZF1	k562_379	RNF32;NUDCD3;KIAA0895;ICA1;RADIL	random
IKZF1	k562_379	SHH;POU6F2;MRPS24;NDUFA4;RADIL	random
IKZF1	k562_379	SMARCD3;PPIA;RALA;PHF14;SCIN	random
IKZF1	k562_379	WDR86;PURB;SFRP4;RAC1;THSD7A	random
IKZF1	k562_379	ZNF212;RALA;STK17A;TMEM106B;TNRC18	random
IKZF1	k562_379	ZNF282;SFRP4;UBE2D4;ZDHHC4;WIPI2	random
IKZF1	k562_379	ZNF777;VPS41;VPS41;ZNF12;ZDHHC4	random
IKZF1	k562_379	ZNF862;ZMIZ2;YKT6;ZNF853;ZNF12	random
IKZF1	k562_380	ABCB8;ATG9B;ABCF2;CHPF2;AGAP3;TMUB1;FASTK;KCNH2;SLC4A2;SMARCD3	real
IKZF1	k562_380	ATP5J2;C7orf43;C7orf43;AP4M1;AGFG2	random
IKZF1	k562_380	BUD31;CNPY4;CNPY4;C7orf43;FBXO24	random
IKZF1	k562_380	CPSF4;COPS6;GAL3ST4;CNPY4;GNB2	random
IKZF1	k562_380	CYP3A5;GATS;GATS;COPS6;GNB2	random
IKZF1	k562_380	CYP3A5;GPC2;LAMTOR4;COPS6;LRCH4	random
IKZF1	k562_380	FAM200A;MBLAC1;MBLAC1;GAL3ST4;PILRA	random
IKZF1	k562_380	PTCD1;MCM7;MCM7;GPC2;PILRA	random
IKZF1	k562_380	ZNF394;PILRA;PILRA;MCM7;TFR2	random
IKZF1	k562_380	ZNF789;TAF6;PILRA;PILRA;TSC22D4	random
IKZF1	k562_380	ZSCAN25;ZNF3;TAF6;PILRB;ZCWPW1	random
IKZF1	k562_492	CD4;CDCA3;USP5;COPS7A;GAPDH;IFFO1;ING4;LPAR5;MLF2;NOP2;PTMS;SPSB2;TPI1;ZNF384	real
IKZF1	k562_492	ANKRD52;ANKRD52;CDK2;CDK2;ANKRD52	random
IKZF1	k562_492	CDK2;ESYT1;DNAJC14;COQ10A;CNPY2	random
IKZF1	k562_492	DGKA;IKZF4;ERBB3;DGKA;CNPY2	random
IKZF1	k562_492	DGKA;IKZF4;ESYT1;DGKA;CS	random
IKZF1	k562_492	ESYT1;MYL6;IKZF4;ERBB3;ERBB3	random
IKZF1	k562_492	IKZF4;MYL6B;MYL6;ESYT1;ESYT1	random
IKZF1	k562_492	MYL6;NABP2;MYL6;MYL6;MYL6	random
IKZF1	k562_492	MYL6B;PA2G4;ORMDL2;MYL6B;PA2G4	random
IKZF1	k562_492	NABP2;PAN2;PA2G4;NABP2;RAB5B	random
IKZF1	k562_492	RAB5B;RPL41;RAB5B;PA2G4;RAB5B	random
IKZF1	k562_492	RPL41;RPS26;RPL41;RAB5B;RPL41	random
IKZF1	k562_492	RPS26;STAT2;SARNP;RNF41;RPS26	random
IKZF1	k562_492	SMARCC2;STAT2;SUOX;RPS26;SUOX	random
IKZF1	k562_492	ZC3H10;ZC3H10;ZC3H10;ZC3H10;ZC3H10	random
IKZF1	k562_702	AURKAIP1;B3GALT6;SDF4;C1orf159;HES4;ISG15;KLHL17;NOC2L;PLEKHN1;TNFRSF18;TNFRSF4	real
IKZF1	k562_702	HDGF;ATAD3A;ANP32E;LAMTOR2;ATP8B2	random
IKZF1	k562_702	IQGAP3;ATAD3B;ANP32E;LMNA;C1orf43	random
IKZF1	k562_702	MEF2D;CCNL2;BOLA1;MEF2D;GATAD2B	random
IKZF1	k562_702	MRPL24;CDK11A;HIST2H2AA4;MEF2D;GATAD2B	random
IKZF1	k562_702	NES;DVL1;HIST2H2BE;PMF1;HAX1	random
IKZF1	k562_702	NTRK1;MIB2;HIST2H2BF;PMF1-BGLAP;JTB	random
IKZF1	k562_702	PEAR1;MRPL20;HIST2H2BF;RAB25;RAB13	random
IKZF1	k562_702	PEAR1;MXRA8;HIST2H4A;SEMA4A;RPS27	random
IKZF1	k562_702	PRCC;PUSL1;MTMR11;SMG5;SLC39A1	random
IKZF1	k562_702	RRNAD1;UBE2J2;PLEKHO1;TMEM79;TPM3	random
IKZF1	k562_702	SH2D2A;VWA1;VPS45;TSACC;UBAP2L	random
IKZF1	k562_751	AGRN;C1orf233;CPSF3L;TAS1R3;GNB1;MMP23B;TMEM52	real
IKZF1	k562_751	EPB41;APOA2;ATP1A4;ARNT;PI4KB	random
IKZF1	k562_751	MECR;B4GALT3;COPA;ENSA;POGZ	random
IKZF1	k562_751	MED18;DEDD;DCAF8;PSMD4;PRUNE	random
IKZF1	k562_751	MED18;DUSP12;ITLN1;RPRD2;PSMD4	random
IKZF1	k562_751	RCC1;OLFML2B;PIGM;RPRD2;SNX27	random
IKZF1	k562_751	TRNAU1AP;PCP4L1;SLAMF6;SEMA6C;THEM4	random
IKZF1	k562_751	YTHDF2;PPOX;VANGL2;TARS2;TUFT1	random
IKZF1	k562_761	ARMC7;ATP5H;CDR2L;HN1;ICT1;KCTD2;NT5C;SLC16A5;SUMO2	real
IKZF1	k562_761	CHRNB1;CHRNB1;C17orf107;ACAP1;C17orf107	random
IKZF1	k562_761	KCTD11;FGF11;CHRNE;CLDN7;CHRNE	random
IKZF1	k562_761	KCTD11;SENP3;ENO3;GPS2;PLD2	random
IKZF1	k562_761	TMEM102;TMEM102;MINK1;NEURL4;PSMB6	random
IKZF1	k562_761	TMEM256-PLSCR3;TMEM256;MINK1;PHF23;PSMB6	random
IKZF1	k562_761	TNFSF12-TNFSF13;TNFSF12;PFN1;TMEM102;RNF167	random
IKZF1	k562_761	TNFSF12-TNFSF13;TNFSF12-TNFSF13;SLC25A11;TMEM102;SLC25A11	random
IKZF1	k562_761	TNK1;TNFSF13;SLC52A1;TMEM256;SPAG7	random
IKZF1	k562_761	ZBTB4;TNK1;SLC52A1;YBX2;SPAG7	random
IKZF1	k562_786	AKT1;ZBTB42;C14orf79;CDCA4;CEP170B;GPR132;JAG2;NUDT14;PLD4	real
IKZF1	k562_786	ACIN1;ABHD4;DHRS1;ADCY4;ACIN1	random
IKZF1	k562_786	AJUBA;ABHD4;DHRS4L2;GMPR2;AJUBA	random
IKZF1	k562_786	C14orf119;AJUBA;IPO4;GMPR2;C14orf119	random
IKZF1	k562_786	C14orf93;MRPL52;NEDD8;GZMB;C14orf93	random
IKZF1	k562_786	HAUS4;OXA1L;NEDD8-MDP1;KHNYN;HAUS4	random
IKZF1	k562_786	HOMEZ;PRMT5;NFATC4;NOP9;HOMEZ	random
IKZF1	k562_786	HOMEZ;RBM23;NRL;RIPK3;LRP10	random
IKZF1	k562_786	LRP10;REM2;NYNRIN;SDR39U1;PSMB5	random
IKZF1	k562_786	RBM23;SLC7A7;NYNRIN;TINF2;REM2	random
IKZF1	k562_787	BRF1;BTBD6;C14orf80;CRIP1;MTA1;PACS2;TMEM121	real
IKZF1	k562_787	ADCY4;ACIN1;AJUBA;ACIN1;CIDEB	random
IKZF1	k562_787	IRF9;ACIN1;C14orf93;CDH24;GMPR2	random
IKZF1	k562_787	KHNYN;CDH24;CEBPE;CEBPE;NEDD8-MDP1	random
IKZF1	k562_787	LTB4R;MMP14;HAUS4;MMP14;NFATC4	random
IKZF1	k562_787	NFATC4;PSMB5;MMP14;MMP14;NRL	random
IKZF1	k562_787	NOP9;RBM23;MMP14;PSMB5;REC8	random
IKZF1	k562_787	PSME2;SLC7A7;PRMT5;REM2;TM9SF1	random
KLF16	k562_0	AVPI1;EXOSC1;ZDHHC16;MARVELD1;MMS19;UBTD1;PGAM1;ZFYVE27	real
KLF16	k562_0	ACTR1A;ACTR1A;ACTR1A;ACTR1A;ACTR1A	random
KLF16	k562_0	CUEDC2;CUEDC2;C10orf95;FBXL15;CUEDC2	random
KLF16	k562_0	NFKB2;FBXL15;CUEDC2;GBF1;FBXL15	random
KLF16	k562_0	NFKB2;GBF1;GBF1;NFKB2;NFKB2	random
KLF16	k562_0	PSD;NFKB2;NOLC1;NOLC1;NFKB2	random
KLF16	k562_0	SFXN2;NOLC1;NOLC1;PSD;SFXN2	random
KLF16	k562_0	SUFU;NOLC1;PITX3;SUFU;SFXN2	random
KLF16	k562_0	TRIM8;SUFU;SUFU;SUFU;TRIM8	random
KLF16	k562_1	ADAMTS7;AEN;AP3B2;ARRDC4;CIB2;CRABP1;CTSH;DNAJA4;ISL2;LINGO1;MORF4L1;NEO1;PRC1;RCCD1;TMED3;WDR61	real
KLF16	k562_1	ABHD2;ABHD17C;ALDH1A2;AP3S2;C2CD4B	random
KLF16	k562_1	BBS4;ABHD17C;DMXL2;BCL2A1;GRAMD2	random
KLF16	k562_1	C15orf39;ANP32A;DYX1C1;C15orf39;HEXA	random
KLF16	k562_1	CYP11A1;ARIH1;EID1;CYP11A1;ITGA11	random
KLF16	k562_1	CYP1A1;CCPG1;FAM81A;FAH;KIAA0101	random
KLF16	k562_1	FAM96A;CHRNA5;FOXB1;KLHL25;MYZAP	random
KLF16	k562_1	HMG20A;CILP;HDC;MAN2C1;PIF1	random
KLF16	k562_1	HOMER2;DPP8;ITGA11;NMB;PML	random
KLF16	k562_1	LRRC49;HEXA;MAP2K1;NR2F2;PSTPIP1	random
KLF16	k562_1	NRG4;MTHFS;MYZAP;PEAK1;RAB11A	random
KLF16	k562_1	PAQR5;PIAS1;PIAS1;SEC11A;RAB8B	random
KLF16	k562_1	PDCD7;PML;RAB8B;SIN3A;RPLP1	random
KLF16	k562_1	SH3GL3;PPIB;TCF12;THAP10;TMOD3	random
KLF16	k562_1	ST20;RAB8B;TPM1;WDR93;TRIP4	random
KLF16	k562_1	STARD5;THAP10;TUBGCP4;ZFAND6;UBL7	random
KLF16	k562_1	UBE2Q2;ULK3;VPS13C;ZNF710;ZWILCH	random
KLF16	k562_2	CRABP2;ETV3;FCGR2A;GJA5;HSPA6;LENEP;PEAR1;S100A3	real
KLF16	k562_2	C1orf115;ARTN;BCAS2;DDOST;ARL8A	random
KLF16	k562_2	HIST3H2BB;C1orf109;CDC14A;GJB3;DYRK3	random
KLF16	k562_2	LIN9;C1orf122;COL11A1;PAFAH2;IRF6	random
KLF16	k562_2	LYPLAL1;FOXO6;CSF1;PHACTR4;KCTD3	random
KLF16	k562_2	MARC2;MPL;GSTM1;RHCE;LEMD1	random
KLF16	k562_2	SLC30A10;OSCP1;HENMT1;SERINC2;LPGAT1	random
KLF16	k562_2	SMYD2;SDC3;KIAA1324;SRRM1;REN	random
KLF16	k562_2	TP53BP2;ZSWIM5;STXBP3;TRNAU1AP;UBE2T	random
KLF16	k562_3	ACTR8;CACNA2D2;CCDC13;CELSR3;COL7A1;HYAL1;IP6K2;MANF;RBM15B;NCKIPSD;OSBPL10;ZNF860;RASSF1;SCAP;SEMA3F;SLC26A6;TMEM115;UCN2;UQCRC1;VILL;VPRBP;ZBTB47;ZNF445	real
KLF16	k562_3	ABCC5;ADPRH;C3orf18;ARF4;ABTB1	random
KLF16	k562_3	ALG3;ALCAM;CCDC66;ARHGEF3;ANAPC13	random
KLF16	k562_3	ATP11B;ARHGAP31;CCDC71;BAP1;ASTE1	random
KLF16	k562_3	CAMK2N2;B4GALT4;CCR2;CAMKV;CDV3	random
KLF16	k562_3	DGKG;CCDC14;CDCP1;CHDH;CHCHD6	random
KLF16	k562_3	ECE2;CCDC58;CX3CR1;GLYCTK;COL6A5	random
KLF16	k562_3	EHHADH;CD80;DAG1;GNL3;COPG1	random
KLF16	k562_3	EIF2B5;CHCHD6;ELP6;GPR27;FAM162A	random
